"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.AUS.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Australia","3573.565","4589.225","6265.403","8839.747119","11065.415","13626.213","17997.55","22244.125","20663.852","27227.656181","33906.492046","37761.523589","37555.903449","39121.979059","40380.319696","38061.185","41701.321557","47646.83624","48103.59392","53509.14975","66481.139213","78983.41245","75483.862746","70791.804184"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.G080.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","EMDEs by Source of Export Earnings: Fuel","19772.528","21167.974","30027.15","45116.469436","62896.172","82983.931","97392.849","150876.836","110502.736","164234.948367","240577.109312","275269.65384","280049.103044","281995.804249","179726.704329","152358.791","201045.685028","282512.8383","283879.79982","224917.23484","320441.183263","443810.08766","413533.157018","396681.978948"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.ZAF.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","South Africa","1051.42","1311.604","2030.707","2951.863176","3825.881","5768.788","7428.943","8595.636","7365.847","10807.184284","13369.1907","15334.367798","16832.717045","15705.299259","15879.966658","13027.306","14970.562392","16405.86722","16560.93309","15259.95047","21131.739533","24223.77175","23827.735375","21828.755317"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.SLB.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Solomon Islands","5.94","18.218","32.64","57.952273","96.131","124.861","182.321","214.848","178.105","287.024004","348.36526","377.697692","404.512622","473.928251","461.878827","376.337","557.142948","632.33238","461.73338","355.45698","320.644853","301.53016","305.812641","386.724633"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.GNQ.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Equatorial Guinea, Republic of","372.339","340.984","411.886","995.281194","1486.072","2537.592","1697.282","2266.858","1052.056","598.657025","1677.319259","1821.125096","2469.744762","3233.192916","1165.360025","632.303","1441.561713","2124.51506","1723.01244","1158.84976","1198.829987","1479.2231","1358.014888","980.243332"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.BWA.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Botswana","14.228","18.977","22.807","49.506261","58.515","61.73","117.888","166.122","165.852","369.527422","615.77051","181.566292","148.191459","176.166451","226.460859","219.477","233.44479","282.22281","302.21161","235.54876","255.363949","221.71909","217.865461","240.80688"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.MSR.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Montserrat, United Kingdom-British Overseas Territory","","","","","","","","","","","","","","","","0.11","0.219857","0.33516","0.41769","0.40269","0.214511","0.37304","0.41899","1.180301"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.NLD.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Netherlands, The","7293.546","9070.179","13500.307","18517.45519","25876.099","30843.16","41410.543","45921.162","36692.551","49711.078553","59482.029961","58917.226638","60317.912599","64923.312993","59653.973292","58051.718","67587.716741","73288.72272","73945.37099","79056.50258","102481.895286","117679.65066","100697.747518","91219.323425"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.BRA.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Brazil","1363.351","1466.419","2145.8","3675.106294","4829.263","7380.296","11376.715","18775.201","14126.25","24463.732073","31854.262695","33425.054695","36189.688609","34925.220202","27428.465829","22175.708","29256.991988","33793.14333","35476.98259","34972.51421","53632.251368","61881.24574","59349.620232","72051.235919"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.HKG.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Hong Kong Special Administrative Region, People's Republic of China","46502.518","58483.256","76323.596","101126.466198","124504.89","155434.599","184289.242","190772.424","166260.939","218204.974226","268038.616378","323654.106215","384876.898568","363222.842973","332728.410945","293996.666","281917.843627","303724.54776","279616.7236","275463.09198","351640.432808","302337.79974","278665.600397","292653.088846"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.DJI.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Djibouti","47.706","49.81","66.165","72.24216","111.421","155.076","163.996","247.631","295.29","444.202624","508.794444","902.489477","1019.609849","1129.240418","1982.668598","2249.121","2199.909435","1881.52662","2210.29099","2313.35817","2574.852476","3274.40361","3483.21391","3051.896848"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.MSR.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Montserrat, United Kingdom-British Overseas Territory","","","","","","","","","","","","","","","","","0.052906","0.00273","0.00294","0.00243","0.016569","0.01128","0.087214","0.001081"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.JOR.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Jordan","48.307","53.273","60.536","88.884535","78.84","53.233","82.1","123.325","112.255","164.255572","256.680256","297.005611","169.873082","263.392757","287.489731","211.184","278.894819","214.15212","433.19748","425.72033","421.556727","740.87479","705.98237","441.910895"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.MKD.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","North Macedonia, Republic of","10.334","17.276","24.133","26.390531","21.524","28.242","74.84","70.509","56.009","52.5414","91.899135","88.749833","63.48076","76.650938","86.438408","61.433","77.908519","107.7072","110.71569","111.31093","194.73127","235.38111","282.867767","315.316521"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.MKD.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","North Macedonia, Republic of","0.151","0.642","14.727","1.464864","9.667","2.878","9.826","14.394","21.869","91.999596","158.404456","138.867276","108.03569","90.174779","136.537633","45.101","86.544422","48.50674","148.70474","228.15484","321.19568","181.30387","193.894099","174.391109"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.PRT.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Portugal","260.714","300.976","406.459","588.348866","914.096","1359.834","1825.441","2303.284","1922.208","2513.515918","2800.902237","2502.158607","2506.816768","3137.247135","2898.652418","4039.847","3485.617183","3783.64761","4325.49161","4216.75927","5357.565004","5974.77862","5816.183833","6096.522794"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.SVK.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Slovak Republic","61.334","91.876","137.069","159.865449","309.458","576.883","1472.63","1965.993","1398.917","1958.590036","2512.379423","2422.896394","3084.567667","2829.188865","2794.413849","2870.079","2732.122938","2561.18592","2893.89343","3048.34904","4547.19786","4435.71092","4298.687983","3950.301304"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.G400.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Middle East and Central Asia","34023.1","30788.7","41352.5","54006.8","69529.5","83957.3","92587.7","131935.4","65614.7","84561.3","107732.022135","118591.418823","101887.476526","94931.196305","50277.760451","45371.467077","55402.278612","65576.446029","47149.13478","30443.300042","49734.508025","73033.730979","57856.005179","54846.950191"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.G400.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Middle East and Central Asia","18672.0","18536.4","18175.9","22782.2","30438.0","39209.4","47140.7","57653.7","49090.8","54576.7","63774.027404","71593.822356","77358.972112","77305.087353","71703.379889","69634.537791","66162.589185","66387.07301","68672.089069","50541.510044","55883.28659","64494.162894","71575.575993","74292.317105"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.G400.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Middle East and Central Asia","11532.833","12478.804","18338.424","27060.158735","38878.933","49678.897","62362.6079","99265.149","73576.886","114086.276233","171644.418904","183939.241338","193390.774079","188908.564473","121414.998337","99618.956","128233.655262","183056.40281","182675.29094","144224.57848","213683.656764","296448.17674","253905.555536","240300.330557"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.G400.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Middle East and Central Asia","9374.329","13338.721","19557.155","25903.207361","35936.353","48832.329","72263.853","100426.205","87146.711","100800.395856","121714.373323","135855.102215","152064.319539","177539.311069","168754.456285","158334.256","159855.409248","162188.91403","175366.81346","170726.24376","212489.622576","251962.19541","278917.89549","306482.568458"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.BOL.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Bolivia","9.514","12.255","7.094","29.638056","31.338","47.033","56.534","154.349","124.6","185.106085","274.428512","323.360123","280.07523","495.612674","447.628976","317.068","351.516083","331.63676","324.11648","294.91471","644.941866","877.62106","1474.08772","1697.622572"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.ARE.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","United Arab Emirates","447.61","445.366","774.891","1304.549671","2045.463","2795.705","3006.509","4627.065","2586.259","4363.173363","8259.309245","10818.247318","12724.475458","15560.26005","11280.423077","9936.311","12186.868399","16227.50222","15086.98212","16957.49685","28189.528148","45153.96684","39255.01467","36193.417618"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.TUV.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Tuvalu","","","","","","0.076","0.059","","0.008","1.3E-5","9.0E-6","","7.1E-5","3.9E-5","0.994342","0.025","0.00653","0.00944","0.02643","0.01222","0.03808","0.01131","3.05E-4","0.001017"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.BEN.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Benin","0.06","17.005","68.398","111.272693","140.067","89.412","113.115","110.115","93.786","125.599223","177.650918","261.740368","206.235329","267.22156","78.118465","55.322","91.591219","48.32358","154.35642","58.25148","231.569624","257.05449","98.443912","141.483008"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.ATG.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Antigua and Barbuda","","0.001","","","","0.004","","0.076","0.096","0.052715","0.050891","0.071084","0.33865","0.038431","0.006664","0.035","0.007533","0.04455","0.0732","0.03272","2.672302","1.04885","5.494287","5.131946"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.TON.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Tonga","0.011","0.01","0.052","","0.001","0.013","0.039","0.017","0.059","0.005748","0.046968","3.7E-4","0.002997","0.035353","0.02341","0.024","0.58441","0.11866","0.13007","0.23759","0.041455","0.0019","0.002463","0.073932"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.AUS.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Australia","5430.0","5851.786","7301.794","11530.590743","16146.811","19194.535","25758.315","36283.844","39241.375","59698.071638","80929.735157","78593.065204","91558.190406","90132.21571","65141.3819","70127.179","92807.779687","105140.90476","119608.3136","114766.77358","162182.732237","140706.85518","154967.768001","141988.031037"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.SDN.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Sudan","226.645","392.298","478.319","815.711799","1293.774","1416.871","1536.192","1850.675","1705.316","1955.331054","1990.423147","2180.091534","2396.374207","1928.623883","2399.325254","2235.082","2228.974374","1892.15997","2292.12329","2514.79958","1818.632859","2042.91245","1327.587839","833.947825"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.CHL.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Chile","1303.385","1565.216","2245.325","3672.036584","4942.665","5688.896","10239.234","11361.948","12561.116","17755.002904","20576.033338","20611.186375","20800.172642","21132.512789","18708.677599","18407.319","20808.740374","27076.69733","26291.33039","28813.15783","38386.144887","45048.09235","42948.424429","40294.987685"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.VNM.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Vietnam","1009.884","1114.528","1454.831","2478.323448","2549.346","2485.904","3214.42","4342.52","4741.068","6970.927255","11107.814238","16230.068079","16885.782392","19927.781201","23796.604764","37187.303","50557.290689","64153.99602","64078.46542","78844.26127","92265.54275","87935.48824","92833.292119","98942.283759"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.SLV.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","El Salvador","99.637","132.633","157.492","196.913923","175.648","315.351","351.883","371.478","257.526","365.115589","449.679029","490.020727","521.558477","602.033589","741.300827","778.244","772.929232","930.19968","1001.32416","937.99149","1512.03408","1660.50996","1643.13338","1792.070853"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.BHS.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Bahamas, The","34.767","62.863","121.724","98.686405","155.448","164.604","162.662","385.476","417.789","627.653569","550.010012","596.882964","336.359327","744.434816","1585.859738","360.757","278.270838","481.91045","355.61438","280.14253","475.648707","396.28813","495.7912","1272.208796"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.GHA.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Ghana","36.601","30.146","34.269","79.555063","95.553","79.932","52.973","93.522","79.649","123.16057","362.919878","642.796659","757.201707","1178.546771","1199.282461","1297.802","1842.780614","2406.58695","2543.92126","1747.97455","1457.327231","2327.11441","1806.926856","1972.719393"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.TX399.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Western Hemisphere not specified","0.178","0.59","0.92","2.721934","0.732","12.932","0.128","0.864","0.34","0.439735","0.218191","0.451778","1.170953","1.149315","0.404338","1.285","3.228707","0.19704","0.94881","0.67569","0.64946","0.75119","0.109644","0.210496"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.HRV.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Croatia, Republic of","142.926","112.799","169.181","344.842337","573.71","878.147","1515.276","1712.747","1118.189","1343.210119","1541.053882","1300.073052","1390.026721","1027.503551","986.197732","1029.185","1156.75964","1332.68956","1386.43759","1565.13634","1978.700162","2268.19347","2413.298338","2692.798157"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.BTN.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Bhutan","1.605","0.616","1.974","0.348516","0.465","0.161","5.391","8.461","4.117","1.586121","17.381997","15.603631","17.405171","11.081861","9.949047","5.109","6.231221","12.82944","10.80475","13.60685","108.762114","165.81706","62.494044","69.246966"
